id	nm	lat	lon	countryCode
1816670	Beijing	39.907501	116.397232	CN
1793511	Taiyuan	37.869438	112.560280	CN
1796236	Shanghai	31.222219	121.458061	CN
1809858	Guangzhou	23.116671	113.250000	CN
1886760	Suzhou	31.311390	120.618057	CN
1790630	Xian	34.258331	108.928612	CN
1797929	Qingdao	36.098610	120.371941	CN
2038180	Changchun	43.880001	125.322777	CN
1815286	Chengdu	30.666670	104.066673	CN
1814906	Chongqing	29.562780	106.552780	CN
1799962	Nanjing	32.061668	118.777779	CN
1799397	Ningbo	29.878189	121.549454	CN
1812545	Dongguan	23.048889	113.744720	CN
1805753	Jinan	36.668331	116.997223	CN
1792947	Tianjin	39.142220	117.176666	CN
2034937	Shenyang	41.792221	123.432777	CN
1804651	Kunming	25.038891	102.718330	CN
2037013	Harbin	45.750000	126.650002	CN
1791247	Wuhan	30.583330	114.266670	CN
1814087	Dalian	38.912220	121.602219	CN
2038120	Chaoyang	41.570278	120.458611	CN
1784642	Zhenjiang	32.209171	119.434174	CN
1790923	Wuxi	31.568871	120.288567	CN
1797873	Huaiyin	33.588612	119.019173	CN
1787227	Yangzhou	32.397221	119.435829	CN
1787093	Yantai	37.533329	121.400002	CN
1815456	Changzhou	31.783331	119.966667	CN
1809498	Guilin	25.281940	110.286392	CN
1804430	Lanzhou	36.056389	103.792221	CN
2036502	Jilin	43.850830	126.560280	CN
2038632	Anshan	41.123611	122.989998	CN
1785294	Anyang	36.099442	114.328888	CN
2037346	Fuxin	42.015560	121.658890	CN
2038300	Benxi	41.288609	123.764999	CN
2037823	Dashiqiao	40.637321	122.502510	CN
1793724	Taian	36.185280	117.120003	CN
1805298	Jinzhou	39.099998	121.716667	CN
2038154	Changping	40.218609	116.219719	CN
1812101	Dongying	37.456390	118.485558	CN
1810821	Fuzhou	26.061390	119.306107	CN
1799722	Nantong	32.030281	120.874718	CN
1797333	Qufu	35.596668	116.991112	CN
1805987	Jiaozuo	35.239719	113.233063	CN
1816971	Baoding	38.851109	115.490280	CN
1788572	Xinxiang	35.308891	113.867218	CN
1790100	Xiaolingwei	32.033329	118.849998	CN
1799869	Nanning	22.816669	108.316673	CN
1809078	Haikou	20.045830	110.341667	CN
1801792	Luoyang	34.683609	112.453613	CN
1805528	Jinhua	29.107780	119.654716	CN
1805953	Jiaxing	30.752199	120.750000	CN
1785018	Zhangzhou	24.513330	117.655563	CN
1804586	Laiyang	36.975830	120.713608	CN
1806535	Huzhou	30.870300	120.093300	CN
1808722	Hefei	31.863890	117.280830	CN
1797353	Quanzhou	24.913891	118.585831	CN
1529102	Urunchi	43.800961	87.600456	CN
1280737	Lhasa	29.650000	91.099998	CN
1791681	Weifang	36.709999	119.101936	CN
1809461	Guiyang	26.583330	106.716667	CN
1803834	Liaocheng	36.443890	115.964722	CN
1787746	Yancheng	33.385559	120.125282	CN
1786764	Yichang	30.714439	111.284721	CN
1816440	Bengbu	32.940830	117.360832	CN
1790437	Zhuhai	22.276939	113.567780	CN
1800779	Meizhou	24.297689	116.107239	CN
1817993	Anqing	30.509171	117.050560	CN
1798449	Putian	25.439440	119.010277	CN
1807681	Huainan	32.626389	116.996941	CN
1803567	Linfen	36.088890	111.518890	CN
1795874	Shaoguan	24.799999	113.583328	CN
1788694	Xinpu	34.599720	119.159439	CN
1797595	Qinhuangdao	39.931671	119.588333	CN
1785286	Zibo	36.790562	118.063332	CN
1810845	Fuyang	32.900002	115.816673	CN
1807700	Huaibei	33.974442	116.791672	CN
1799629	Nanyang	32.994720	112.532784	CN
1814757	Chuzhou	32.321941	118.297783	CN
1808370	Hengyang	26.888060	112.614998	CN
1791673	Weihai	37.501671	122.113609	CN
1786657	Yinchuan	38.468060	106.273064	CN
1784853	Zhaoqing	23.051161	112.459717	CN
1806299	Jiangmen	22.583330	113.083328	CN
1806776	Huizhou	23.083330	114.400002	CN
1807689	Huaihua	27.549440	109.959167	CN
1529195	Shihezi	44.299999	86.033333	CN
1799491	Neijiang	29.583540	105.062157	CN
2036581	Jiamusi	46.833328	130.350006	CN
1798422	Puyang	35.702782	115.005280	CN
1804540	Langfang	39.509720	116.694717	CN
2036389	Jixi	45.299999	130.966675	CN
2035715	Mudanjiang	44.583328	129.600006	CN
2034655	Suihua	46.640560	126.996941	CN
2035265	Qiqihar	47.340832	123.967216	CN
1785453	Zaozhuang	34.864719	117.554169	CN
1815059	Chenzhou	25.799999	113.033333	CN
1808316	Yiyang	28.589170	112.328331	CN
1783873	Zhumadian	32.979439	114.029442	CN
1788046	Xuchang	34.016670	113.816673	CN
1798827	Pingdingshan	33.738468	113.301193	CN
1798998	Dadukou	26.547899	101.705391	CN
1797264	Quzhou	28.959440	118.868607	CN
2033413	Yichun	47.700001	128.899994	CN
1812955	Dezhou	37.448608	116.292503	CN
1816336	Binzhou	37.366669	118.016670	CN
1793505	Taizhou	32.493328	119.910629	CN
2033196	Zhangjiakou	40.810001	114.879440	CN
1788450	Xinzhou	38.409168	112.733330	CN
2035966	Longjing	42.771389	129.423325	CN
2037078	Hailar	49.200001	119.699997	CN
1529569	Changji	44.016670	87.316673	CN
1788852	Xining	36.616669	101.766670	CN
1796663	Sanming	26.248610	117.618607	CN
1785781	Yulin	22.633329	110.150002	CN
1806097	Ningde	26.661671	119.522781	CN
1797318	Qujing	25.483330	103.783333	CN
1802171	Kangding	30.051270	101.960327	CN
1816234	Bozhou	33.877220	115.770279	CN
1814934	Chizhou	30.657780	117.483063	CN
1805518	Jining	35.404999	116.581390	CN
1804208	Leiyang	26.402380	112.859077	CN
1784130	Zhoukou	33.633331	114.633331	CN
1808198	Heze	35.243061	115.441109	CN
1804591	Laiwu	36.192780	117.656937	CN
1811720	Enshi	30.299999	109.483330	CN
1785738	Yuncheng	35.023060	110.992783	CN
1785036	Zhangye	38.934170	100.451668	CN
2034754	Shunyi	40.125000	116.645279	CN
1797121	Jieyang	23.528860	116.364159	CN
1785725	Yunfu	22.930559	112.037300	CN
1806408	Yangjiang	21.850000	111.966667	CN
1797945	Qingyuan	23.700001	113.033333	CN
1784820	Xinghua	32.939171	119.834167	CN
1803331	Linxia	35.600281	103.206390	CN
1798760	Pingliang	35.539169	106.686111	CN
1280957	Jiayuguan	39.816669	98.300003	CN
1817240	Baiyin	36.558331	104.208061	CN
1279945	Suzhou	39.743179	98.517357	CN
1808770	Hebi	35.899170	114.192497	CN
1801934	Luohe	33.571671	114.035278	CN
1805733	Jinchang	38.495281	102.173889	CN
1815427	Chaohu	31.600000	117.866669	CN
2034439	Tieling	42.293060	123.841393	CN
1805540	Jingzhou	30.350281	112.190277	CN
1790254	Xiaogan	30.916670	113.900002	CN
1813344	Dawukou	39.041939	106.395828	CN
1529484	Hami	42.799999	93.449997	CN
2037886	Dandong	40.129169	124.394722	CN
1280849	Kashi	39.454720	75.979721	CN
1814093	Dali	25.700001	100.183327	CN
1809263	Guozhen	34.365910	107.359039	CN
1791636	Weinan	34.503551	109.508911	CN
1808857	Hanzhong	33.072781	107.030281	CN
1792520	Tongzhou	39.905281	116.599442	CN
2038569	Baicheng	45.616669	122.816673	CN
1788508	Xinyu	27.804291	114.933350	CN
1794904	Shiyan	32.566669	110.783333	CN
1788927	Xingtai	37.063061	114.494171	CN
1790840	Wuzhou	23.483330	111.316673	CN
2036892	Hohhot	40.810558	111.652222	CN
1783683	Yanjiang	30.121080	104.648109	CN
1787858	Shangrao	28.453220	117.968597	CN
1805680	Jingdezhen	29.294701	117.207893	CN
1798654	Pingxiang	27.616671	113.849998	CN
1789647	Xichang	27.896420	102.263420	CN
1795196	Tongchuan	35.080559	109.089722	CN
1789065	Ankang	32.680000	109.017220	CN
1790396	Xianning	29.883329	114.216667	CN
1807544	Daxing	39.721390	116.329170	CN
2036973	Heihe	50.244129	127.490158	CN
1804850	Kaiyuan	23.697670	103.303719	CN
1797551	Qinzhou	21.950001	108.616669	CN
1816269	Baicheng	23.899719	106.613327	CN
1816705	Beihai	21.483330	109.099998	CN
1815395	Chaozhou	23.665131	116.637863	CN
1793879	Suizhou	31.711109	113.363060	CN
1806466	Guangyuan	32.442020	105.822998	CN
2036986	Hegang	47.400002	130.366669	CN
1805611	Jingmen	31.033609	112.204720	CN
1816080	Cangzhou	38.316669	116.866669	CN
1817968	Anshun	26.250000	105.933327	CN
1816373	Bijie	27.312500	105.294167	CN
1790371	Xiantao	30.383329	113.400002	CN
2038067	Chifeng	42.268330	118.963608	CN
1811542	Fangshan	39.698330	115.992500	CN
1808392	Hengshui	37.732220	115.701111	CN
2034786	Shuangyashan	46.636108	131.153885	CN
2035601	Nenjiang	49.183331	125.216667	CN
1783988	Zhucheng	35.994720	119.397499	CN
1784841	Zhaotong	27.316669	103.716667	CN
1805741	Jincheng	35.502220	112.832779	CN
1801582	Macheng	31.178329	115.031937	CN
2034400	Tongliao	43.612499	122.265282	CN
2037370	Fuli	46.721668	131.139435	CN
1804578	Weichanglu	37.171669	119.921387	CN
2038139	Changtu	42.778839	124.095451	CN
1798473	Puqi	29.716669	113.883331	CN
2033675	Xinmin	41.990829	122.825279	CN
2035801	Meihekou	42.527222	125.675278	CN
2037534	Dunhua	43.372501	128.242493	CN
2035511	Panshi	42.942219	126.056107	CN
1804609	Laibin	23.700001	109.266670	CN
1787646	Yangcun	39.363892	117.060280	CN
1798636	Gutao	37.202499	112.178062	CN
1792592	Tongren	27.717220	109.185280	CN
1791249	Wuhai	39.664719	106.812218	CN
2033147	Zhaozhou	45.683331	125.316673	CN
2035261	Qitaihe	45.799999	130.850006	CN
1795816	Shashi	30.307220	112.244720	CN
1802550	Longkou	37.650829	120.328613	CN
2036653	Hunchun	42.867500	130.358063	CN
1529376	Korla	41.759720	86.146942	CN
1797438	Qixia	37.297501	120.825562	CN
1529114	Turpan	42.933331	89.166672	CN
1529363	Kuqa	41.727779	82.936394	CN
1785974	Yuci	37.680279	112.731941	CN
1798713	Pingshan	22.993759	114.713112	CN
1815656	Changli	39.704170	119.150558	CN
1915223	Zhongshan	21.322559	110.582909	CN
2038432	Baotou	40.652222	109.822220	CN
2037860	Daqing	46.583328	125.000000	CN
1798490	Pulandian	39.395279	121.966942	CN
1529660	Aksu	41.123058	80.264442	CN
2035836	Manzhouli	49.599998	117.433327	CN
1786746	Yichun	27.833330	114.400002	CN
1788081	Xuanzhou	30.952499	118.755280	CN
1809532	Guigang	23.096390	109.609169	CN
2033536	Yakeshi	49.283329	120.733330	CN
2034657	Suifenhe	44.400002	131.166672	CN
1784055	Zhuanghe	39.700829	122.991112	CN
1785964	Yudong	29.385000	106.519440	CN
2034497	Taonan	45.333328	122.783333	CN
1281019	Hotan	37.099720	79.926941	CN
1788747	Xinlicun	39.084721	117.335564	CN
1538311	Chkalov	40.234169	69.694809	TJ
586968	Biny Selo	40.451931	50.085640	AZ
1526797	Akkol	53.292500	69.601112	KZ
1525295	Bishkul	54.780281	69.103333	KZ
164025	Subaykhan	34.854439	40.608330	SY
1164909	Sialkot	32.510101	74.543129	PK
292932	Ajman	25.411110	55.435040	AE
250639	Al Jizah	31.699680	35.957211	JO
136014	Do Gonbadan	30.358601	50.798100	IR
100425	Yanbu al Bahr	24.089121	38.063740	SA
108773	Al Wajh	26.245510	36.452480	SA
101312	Turayf	31.672520	38.663738	SA
108512	Arar	30.975309	41.038078	SA
108918	Al Qaysumah	28.311171	46.127289	SA
108648	Al Qurayyat	31.331760	37.342819	SA
110325	Ad Dawadimi	24.507721	44.392368	SA
1129867	Qala i Naw	34.987350	63.128910	AF
927246	Mangochi	-14.478150	35.264481	MW
235715	Karonga	-9.933330	33.933331	MW
886763	Masvingo	-20.063730	30.827660	ZW
893485	Chiredzi	-21.049999	31.666670	ZW
893549	Chipinge	-20.188330	32.623638	ZW
2432678	Largeau	17.925699	19.104280	TD
2426240	Pala	9.364200	14.904600	TD
245338	Am Timan	11.029700	20.282700	TD
2434985	Bokoro	12.380700	17.056801	TD
2434910	Bongor	10.280560	15.372220	TD
2429296	Lai	9.395200	16.298901	TD
1047660	Cuamba	-14.803060	36.537220	MZ
2396253	Tchibanga	-2.850000	11.033330	GA
2398283	Mitzic	0.782060	11.549040	GA
2401578	Bitam	2.075970	11.500650	GA
2398073	Mouila	-1.868460	11.055940	GA
3348078	Kuito	-12.383330	16.933331	AO
1065158	Farafangana	-22.816669	47.833328	MG
921721	Ouani	-12.132220	44.425831	KM
1091088	Barakani	-12.135560	44.431671	KM
895953	Zambezi	-13.543230	23.104660	ZM
897045	Solwezi	-12.168800	26.389380	ZM
898905	Sesheke	-17.475929	24.296841	ZM
898947	Senanga	-16.116671	23.266670	ZM
176146	Mbala	-8.840240	31.365870	ZM
2221030	Yagoua	10.341070	15.232880	CM
934753	Beau Vallon	-20.418890	57.695278	MU
240210	Birao	10.284880	22.788179	CF
215976	Ilebo	-4.316670	20.583330	CD
214389	Kaniama	-7.566670	24.183331	CD
212360	Kongolo	-5.383330	27.000000	CD
2315026	Kasongo-Lunda	-6.466670	16.816669	CD
211734	Lisala	2.150000	21.516670	CD
2315417	Inongo	-1.950000	18.266670	CD
2255564	Ouesso	1.613610	16.051670	CG
2259947	Gamboma	-1.876390	15.864440	CG
2255285	Sibiti	-3.681920	13.349850	CG
2260401	Djambala	-2.544720	14.753330	CG
932987	Tshabong	-26.049999	22.450001	BW
933077	Shakawe	-18.366671	21.850000	BW
933790	Dukwe	-20.583330	26.416670	BW
933677	Kasane	-17.816669	25.150000	BW
3359736	Vredendal	-31.668329	18.501190	ZA
945945	Upington	-28.447760	21.256121	ZA
946257	Ulundi	-28.335230	31.416170	ZA
991664	Kathu	-27.695690	23.049290	ZA
3361142	Springbok	-29.664339	17.886499	ZA
967106	Oudtshoorn	-33.590672	22.201401	ZA
988290	Komatipoort	-25.433201	31.954781	ZA
1105776	Midrand	-25.963610	28.137779	ZA
226234	Soroti	1.714640	33.611130	UG
233114	Jinja	0.439020	33.203171	UG
149703	Sumbawanga	-7.966670	31.616671	TZ
877702	Nachingwea	-10.383330	38.766670	TZ
379003	El Obeid	13.184210	30.216690	SD
368277	Rabak	13.180870	32.739990	SD
379555	El Fasher	13.627930	25.349360	SD
2217440	Ghadamis	30.133659	9.500720	LY
2216645	Hun	29.126841	15.947720	LY
88962	Al Jawf	24.198900	23.290930	LY
2217351	Ghat	24.964720	10.172780	LY
178443	Wajir	1.747100	40.057320	KE
184433	Nanyuki	0.016670	37.072830	KE
187585	Marsabit	2.328390	37.989861	KE
187896	Mandera	3.936630	41.867008	KE
189280	Lodwar	3.119110	35.597271	KE
361291	Al Ghardaqah	27.257380	33.812908	EG
362041	Abu Sunbul	22.345699	31.616240	EG
63795	Burco	9.522120	45.533630	SO
62691	Ceerigaabo	10.616160	47.367950	SO
56505	Iskushuban	10.283700	50.230000	SO
59611	Gaalkacyo	6.769720	47.430828	SO
57000	Hobyo	5.350500	48.526798	SO
54715	Luuq	3.793760	42.544498	SO
64435	Berbera	10.439590	45.014320	SO
60019	Eyl	7.980300	49.816399	SO
343292	Asosa	10.066670	34.533329	ET
335943	Gore	8.150000	35.533329	ET
336454	Ginir	7.133330	40.700001	ET
339708	Debre Markos	10.350000	37.733330	ET
342856	Bako	5.783330	36.566669	ET
343663	Arba Minch	6.033330	37.549999	ET
2468369	Gabes	33.881458	10.098200	TN
2473190	Sahline	35.751659	10.711090	TN
2439376	Tahoua	14.888800	5.269200	NE
2283016	Odienne	9.510000	-7.569170	CI
2289049	Ferkessedougou	9.600000	-5.200000	CI
2577162	Gaoua	10.299170	-3.250830	BF
2356454	Po	11.169720	-1.145000	BF
2391893	Save	8.042530	2.485990	BJ
2497060	Es Senia	35.647789	-0.623970	DZ
2498183	El Hadjar	36.803768	7.736840	DZ
2478216	Tamanrasset	22.785000	5.522780	DZ
2493456	Illizi	26.483330	8.466670	DZ
2500889	Dar el Beida	36.713329	3.212500	DZ
2376193	Tidjikja	18.556440	-11.427150	MR
2246922	Ouro Sogui	15.600000	-13.316670	SN
2463447	Ad Dakhla	23.684771	-15.957980	EH
2541210	Nouaseur	33.380199	-7.621050	MA
2462881	Laayoune / El Aaiun	27.162239	-13.203150	EH
2417988	Macenta	8.543510	-9.470990	GN
2421273	Faranah	10.040360	-10.743430	GN
2405701	Masoyila	8.609720	-13.190000	SL
2408329	Kabala	9.583330	-11.550000	SL
2409914	Bonthe	7.526390	-12.505000	SL
787612	Novi Banovci	44.954720	20.281940	RS
2266895	Machico	32.700001	-16.766670	PT
2775497	Horsching	48.226269	14.177860	AT
2562788	Luqa	35.858891	14.488610	MT
3068750	Ostrozska Nova Ves	49.004341	17.436319	CZ
1054329	Vangaindrano	-23.350000	47.599998	MG
6534267	Casavatore	40.899212	14.276630	IT
3180630	Capri	40.550732	14.242630	IT
3172681	Montichiari	45.415180	10.390680	IT
3171432	Pasian di Prato	46.048611	13.187500	IT
3167990	San Maurizio Canavese	45.217049	7.630520	IT
2522890	Tortoli	39.925560	9.657220	IT
2524820	Elmas	39.266941	9.051670	IT
2523255	San Sperate	39.358330	9.002220	IT
2524987	Cinisi	38.156151	13.107340	IT
2524459	Lampedusa	35.500000	12.600000	IT
2524955	Comiso	36.951340	14.610180	IT
6534285	San Giovanni Teatino	42.409142	14.201010	IT
253643	Skiathos	39.162270	23.490891	GR
265078	Antimacheia	36.810829	27.099720	GR
253376	Spata	37.961632	23.915140	GR
3016595	Garons	43.768600	4.427530	FR
3020116	Entzheim	48.532242	7.633290	FR
3033014	Betheny	49.284981	4.054950	FR
3019607	Essey-les-Nancy	48.701790	6.224250	FR
2995649	Marly	49.066669	6.150000	FR
2992206	Montoir-de-Bretagne	47.330120	-2.151070	FR
2986616	Pluguffan	47.983330	-4.183330	FR
2979415	Saint-Jacques-de-la-Lande	48.065140	-1.720860	FR
3021124	Dompierre-sur-Yon	46.738571	-1.384630	FR
2986757	Pleurtuit	48.578579	-2.058060	FR
3022610	Creil	49.256721	2.484770	FR
2988576	Parcay-Meslay	47.441952	0.748470	FR
2989935	Noves	43.877361	4.902480	FR
2985972	Portiragnes	43.304600	3.333650	FR
2995750	Marignane	43.416039	5.214530	FR
3029931	Bron	45.733330	4.916670	FR
3036154	Aulnat	45.796040	3.164980	FR
3030108	Brie	45.738041	0.241060	FR
3032469	Blagnac	43.632759	1.393990	FR
2967648	Vouille	46.315498	-0.368440	FR
3026310	Chateaubernard	45.666672	-0.333330	FR
2514197	Manises	39.491390	-0.463490	ES
3013534	Hendaye	43.371719	-1.773820	FR
146654	Dhromolaxia	34.875511	33.586842	CY
606649	Bergnaset	65.577911	22.108440	SE
3156980	Floro	61.599571	5.032800	NO
3159954	Bronnoysund	65.462502	12.199730	NO
3163146	Andenes	69.314278	16.119390	NO
2749735	Odiliapeel	51.643330	5.705560	NL
2643625	Long Sutton	51.216671	-0.933330	GB
2653634	Carterton	51.759048	-1.594350	GB
2645020	Lakenheath	52.417549	0.522110	GB
2655886	Benson	51.620731	-1.109790	GB
2644581	Leuchars	56.381741	-2.882530	GB
2645388	Kinloss	57.634941	-3.570120	GB
2645198	Kirkwall	58.984791	-2.958730	GB
2653591	Castle Donington	52.842911	-1.341880	GB
2633397	Yeadon	53.864368	-1.687430	GB
2639265	Rochford	51.581982	0.706730	GB
2637916	Shoreham-by-Sea	50.834129	-0.274310	GB
2639444	Rhoose	51.388180	-3.354300	GB
2653043	Churchdown	51.887112	-2.181630	GB
653616	Kauhava	63.099998	23.083330	FI
2836761	Schonefeld	52.383331	13.516670	DE
6354943	Egilsstadir	65.265327	-14.394840	IS
3419842	Sisimiut	66.939461	-53.673500	GL
2214603	Murzuq	25.915520	13.918390	LY
3424901	Aasiaat	68.709808	-52.869881	GL
3427431	Villa Gesell	-37.263939	-56.973042	AR
3840076	Puerto Santa Cruz	-50.019100	-68.523209	AR
3833094	Veintiocho de Noviembre	-51.650002	-72.300003	AR
3855116	General Enrique Mosconi	-22.595881	-63.812550	AR
3836620	San Ramon de la Nueva Oran	-23.132231	-64.325981	AR
4440975	Picayune	30.525471	-89.679512	US
3433901	Fontana	-27.418131	-59.023918	AR
3837956	San Benito	-31.783710	-60.441559	AR
3895642	Chaiten	-42.915958	-72.706322	CL
3896218	Castro	-42.472099	-73.773193	CL
3443758	Artigas	-30.400000	-56.466671	UY
3867291	Filadelfia	-22.350000	-60.033329	PY
3662075	Tabatinga	-4.252500	-69.938057	BR
3448639	Sao Jose do Rio Preto	-20.819719	-49.379440	BR
3663503	Manicore	-5.809170	-61.300282	BR
6317136	Fernando de Noronha (Distrito Estadual)	-3.840280	-32.410831	BR
3466296	Chapeco	-27.096390	-52.618328	BR
3903320	Tarija	-21.535490	-64.729561	BO
3906478	Reyes	-14.316670	-67.383331	BO
3444176	Robore	-18.333330	-59.750000	BO
3904906	Santa Cruz de la Sierra	-17.799999	-63.166672	BO
3923644	Ascension	-15.700000	-63.083328	BO
3696057	Juanjui	-7.177850	-76.731354	PE
3692863	Rioja	-6.058610	-77.165001	PE
3691348	Tingo Maria	-9.289510	-76.008759	PE
3651949	San Cristobal	-0.904500	-89.617439	EC
3654545	Macara	-4.383330	-79.949997	EC
3646382	Carupano	10.667810	-63.258492	VE
3649017	Araure	9.560090	-69.214752	VE
3686867	Chachagui	1.359430	-77.283669	CO
3671916	Popayan	2.438230	-76.613159	CO
3673899	Neiva	2.927300	-75.281883	CO
3681505	Guapi	2.570820	-77.885422	CO
3689325	Mutis	6.226220	-77.404388	CO
3700563	Tocumen	9.083330	-79.383331	PA
2522975	Taormina	37.853580	15.288510	IT
3622716	Nicoya	10.148280	-85.452011	CR
3575721	Marigot	15.533330	-61.299999	DM
3493174	San Fernando de Monte Cristi	19.866671	-71.650002	DO
6075061	Mirabel	45.650082	-74.082512	CA
5942913	Dryden	49.783340	-92.750320	CA
6185217	Yarmouth	43.833450	-66.115570	CA
6075081	Miramichi	47.004311	-65.465439	CA
5921091	Chetwynd	55.699879	-121.636269	CA
5841207	Torrington	42.062462	-104.184387	US
5824805	Evanston	41.268280	-110.963242	US
5821086	Cheyenne	41.139980	-104.820251	US
5263580	Mosinee	44.793018	-89.703178	US
5270249	Saint Francis	42.967522	-87.877579	US
5265702	Onalaska	43.884411	-91.235138	US
5258190	Juneau	43.405548	-88.705101	US
5253352	Fond du Lac	43.775002	-88.438828	US
5248985	Clintonville	44.620529	-88.762321	US
7261245	McChord Air Force Base	47.133968	-122.491570	US
5816413	Wollochet	47.268711	-122.584023	US
5806298	Pasco	46.239578	-119.100571	US
7261921	Moses Lake North	47.194328	-119.317192	US
5793832	Ephrata	47.317638	-119.553650	US
5793639	Ellensburg	46.996510	-120.547852	US
7261228	Marietta-Alderwood	48.789650	-122.553688	US
5538080	Delta	39.352180	-112.577171	US
5536630	Cedar City	37.677479	-113.061890	US
4680369	Chandler	32.307930	-95.479958	US
4736028	Terrell	32.735958	-96.275261	US
4712319	Morgans Point Resort	31.148230	-97.463341	US
4734350	Stephenville	32.220699	-98.202263	US
5531255	Sonora	30.566851	-100.643433	US
5530921	Snyder	32.717892	-100.917618	US
5528450	Plainview	34.184792	-101.706841	US
5526337	Midland	31.997351	-102.077911	US
5525775	Marfa	30.307940	-104.019073	US
7261570	Lackland Air Force Base	29.386629	-98.617973	US
4734825	Sugar Land	29.619680	-95.634949	US
4741616	White Settlement	32.759571	-97.458351	US
4726971	Sansom Park	32.805962	-97.403069	US
5519862	Dalhart	36.059479	-102.513252	US
4682464	College Station	30.627979	-96.334412	US
4682380	Coleman	31.827370	-99.426453	US
4687635	Early	31.742100	-98.945610	US
5233053	Yankton	42.871109	-97.397278	US
5232741	Watertown	44.899410	-97.115067	US
5769288	Spearfish	44.490822	-103.859367	US
5229526	Madison	44.006081	-97.113953	US
5228673	Huron	44.363319	-98.214256	US
4589426	North Hartsville	34.393768	-80.069511	US
5201801	Montoursville	41.254250	-76.920517	US
5208454	River View Park	40.392590	-75.958817	US
5200055	Martinsburg	40.311192	-78.324181	US
5727382	Four Corners	44.927898	-122.983711	US
5747882	Redmond	44.272621	-121.173920	US
4539615	Jenks	36.022869	-95.968330	US
4542765	Midwest City	35.449509	-97.396698	US
4552215	Stillwater	36.115608	-97.058372	US
4551177	Shawnee	35.327290	-96.925301	US
4530372	Bethany	35.518669	-97.632263	US
4543762	Norman	35.222569	-97.439484	US
4540737	Lawton	34.608688	-98.390327	US
4537289	Frederick	34.392029	-99.018410	US
4531980	Calera	33.934540	-96.428596	US
4531760	Burns Flat	35.348942	-99.170357	US
4533029	Chickasha	35.052559	-97.936432	US
4527124	Vandalia	39.890610	-84.198830	US
5138022	Shirley	40.801491	-72.867599	US
5123993	Lansing	42.484241	-76.479942	US
5128723	Niagara Falls	43.094501	-79.056709	US
7261960	Nellis Air Force Base	36.246071	-115.057213	US
7261445	Holloman Air Force Base	32.848270	-106.099770	US
5467328	Farmington	36.728062	-108.218689	US
5464806	Deming	32.268700	-107.758636	US
5462269	Clayton	36.451691	-103.184097	US
5100506	Linden	40.622051	-74.244591	US
4503665	Pomona	39.478451	-74.575157	US
5690532	Minot	48.232510	-101.296272	US
7259283	Grand Forks Air Force Base	47.954929	-97.386642	US
4477525	Lumberton	34.618221	-79.008636	US
4477228	Longview	35.729301	-81.383423	US
7261214	Malmstrom Air Force Base	47.505489	-111.183022	US
5654320	Glasgow	48.196960	-106.636711	US
7259265	Fort Leonard Wood	37.705730	-92.157173	US
5045360	Saint Paul	44.944408	-93.093269	US
5040822	Park Rapids	46.922180	-95.058632	US
5031678	Jackson	43.620789	-94.988602	US
5017880	Benson	45.314960	-95.600029	US
5016884	Austin	43.666630	-92.974640	US
5001084	Marysville	42.912529	-82.486862	US
4997232	Iron Mountain	45.820229	-88.065964	US
4985713	Benton Heights	42.131149	-86.407242	US
4975966	Presque Isle	46.681149	-68.015862	US
4972028	Milford	44.946178	-68.643921	US
4967563	Houlton	46.126160	-67.840302	US
4960140	Caribou	46.860600	-68.011971	US
7257935	Andrews AFB	38.805309	-76.874603	US
4945952	Norwood	42.194538	-71.199501	US
4940190	Hyannis	41.652889	-70.282799	US
4934500	Danvers	42.575089	-70.930054	US
5738690	Madras	44.633450	-121.129494	US
7259770	Fort Campbell North	36.654289	-87.460564	US
4294425	Hebron	39.065891	-84.701057	US
4277177	Phillipsburg	39.756119	-99.323990	US
4269392	Chanute	37.679211	-95.457199	US
4925311	Rensselaer	40.936699	-87.150864	US
7259295	Grissom Air Force Base	40.657532	-86.147552	US
4250476	Sparta	38.123112	-89.701767	US
4884416	Bellevue	40.684479	-89.680099	US
4912783	Sugar Grove	41.761421	-88.443687	US
4235587	Centralia	38.525051	-89.133400	US
5606275	Salmon	45.175751	-113.895897	US
7261929	Mountain Home Air Force Base	43.049629	-115.865608	US
5600035	Malad City	42.191589	-112.250801	US
5598542	Lewiston Orchards	46.380440	-116.975433	US
4871019	Perry	41.838600	-94.107178	US
4867801	Monticello	42.238338	-91.187088	US
4857486	Fort Dodge	42.497471	-94.168022	US
4857406	Forest City	43.262459	-93.637161	US
4229476	Warner Robins	32.620979	-83.599899	US
4168947	Point Baker	30.690189	-87.053581	US
4173593	South Venice	27.053110	-82.424263	US
2634923	Waddington	53.166672	-0.533330	GB
4160717	Kendall Green	26.253969	-80.123932	US
4169302	Pretty Bayou	30.196590	-85.696602	US
4146464	Azalea Park	28.541109	-81.300621	US
4168139	Pembroke Pines	26.003151	-80.223938	US
4161511	Lakewood Park	27.481430	-80.374222	US
4154270	Eglin Village	30.462980	-86.539398	US
5582392	Sterling	40.625542	-103.207710	US
5424152	Gypsum	39.646931	-106.951714	US
7729501	Dove Valley	39.577709	-104.829399	US
5417041	Cimarron Hills	38.858608	-104.698860	US
5402152	Thermal	33.640301	-116.139450	US
5379609	Orcutt	34.865261	-120.435997	US
5373129	Millbrae	37.598549	-122.387192	US
5393429	Santee	32.838379	-116.973923	US
